5:4592.2.a.a:[0, -3, -1, -1, -4, -6, 3, -4, -2, 1, -9, -8, -1, 5, 6, -3, -14, -11, 8, -3, -14, -7, -16, 5, 1, -10, -13, 9, -14, -15]:[0, -3, -1, -1, -4, -6, 3, -4, -2, 1, -9, -8, -1, 5, 6, -3, -14, -11, 8, -3, -14, -7, -16, 5, 1, -10, -13, 9, -14, -15]:4592.2.a.k:[0, 2, 4, -1, -4, 4, -2, 6, 8, 6, -4, 2, -1, 0, -4, 2, -14, 4, 8, -8, -14, 8, -6, 10, 6, 0, 12, 4, 6, -10]:[0, 2, 4, -1, -4, 4, -2, 6, 8, 6, -4, 2, -1, 0, -4, 2, -14, 4, 8, -8, -14, 8, -6, 10, 6, 0, 12, 4, 6, -10]
5:4968.2.a.a:[0, 0, -3, -2, -3, -7, -5, -6, -1, -2, -1, 12, -4, -6, -6, -9, -10, 2, 12, 6, -1, 12, -12, -3, 18, -6, -8, 15, -2, -6]:[0, 0, -3, -2, -3, -7, -5, -6, -1, -2, -1, 12, -4, -6, -6, -9, -10, 2, 12, 6, -1, 12, -12, -3, 18, -6, -8, 15, -2, -6]:4968.2.a.bf:[0, 0, 4, 6, 5, 5, 2, -1, -2, -3, 6, 15, 10, 8, 5, -8, -2, -4, 13, -7, -5, 13, -6, 1, -17, -31, -24, -1, 15, 7]:[0, 0, 4, 9, -4, -4, -40, -10, 1, -8, -32, 46, -16, 16, -86, 16, -40, -37, 32, 2, -86, 32, -32, -92, -20, 230, 103, -10, 46, 2]
5:5056.2.a.ba:[0, 0, 4, 8, 0, -4, 4, 0, 4, 4, -4, 4, 12, 16, 0, -4, 0, 12, -16, -8, 24, 2, -8, 8, -4, 4, 16, 0, -4, -4]:[0, -6, 4, 16, 0, -20, -20, -24, -20, -50, -20, -2, 12, 58, -96, -2, -6, 30, 40, 16, 144, 1, -80, 16, -92, -20, -32, -54, -146, 4]:5056.2.a.d:[0, -1, -3, -1, 0, -5, 0, -2, -6, 0, -4, -2, -12, -8, -9, -6, 9, -8, 4, -9, 2, 1, -18, 9, 17, 15, -13, -3, -2, 18]:[0, -1, -3, -1, 0, -5, 0, -2, -6, 0, -4, -2, -12, -8, -9, -6, 9, -8, 4, -9, 2, 1, -18, 9, 17, 15, -13, -3, -2, 18]
5:5082.2.a.c:[-1, -1, -3, -1, 0, -5, -1, -6, -4, -1, -6, -3, -9, 10, -10, 3, -2, -6, 8, -6, -6, -6, -16, -17, 13, -18, 16, -10, -3, -11]:[-1, -1, -3, -1, 0, -5, -1, -6, -4, -1, -6, -3, -9, 10, -10, 3, -2, -6, 8, -6, -6, -6, -16, -17, 13, -18, 16, -10, -3, -11]:5082.2.a.h:[-1, -1, 2, -1, 0, 5, -6, 4, 1, -1, -1, 12, -9, 5, 10, -2, 13, -11, -7, -1, 4, 4, -11, 13, -12, 12, 11, 0, -8, 4]:[-1, -1, 2, -1, 0, 5, -6, 4, 1, -1, -1, 12, -9, 5, 10, -2, 13, -11, -7, -1, 4, 4, -11, 13, -12, 12, 11, 0, -8, 4]
5:5221.2.a.a:[1, 0, -3, 0, -5, 0, -3, -4, -1, 1, -8, -1, -4, -11, -4, 10, -12, -13, -4, 10, 1, 13, 14, -14, -2, -1, 11, -2, 14, -8]:[1, 0, -3, 0, -5, 0, -3, -4, -1, 1, -8, -1, -4, -11, -4, 10, -12, -13, -4, 10, 1, 13, 14, -14, -2, -1, 11, -2, 14, -8]:5221.2.a.b:[2, 0, 4, 3, -7, 0, 7, -1, -2, 5, 1, 15, -2, 5, 12, 0, 10, 1, 18, 12, -7, 9, 2, -14, 8, -1, -1, 10, 14, 4]:[1, 0, 4, -5, 5, 0, 5, -7, 1, -1, -7, 49, -28, -1, 36, 0, -4, -7, 52, -80, -53, 13, -28, 20, -100, -65, -7, -4, 20, 4]
5:5586.2.a.c:[-1, -1, -1, 0, -5, -6, -2, -1, -9, -8, -4, -4, 4, 1, 1, -8, 6, 15, -10, -6, -9, 12, -11, -2, 8, -15, 8, 12, 0, 0]:[-1, -1, -1, 0, -5, -6, -2, -1, -9, -8, -4, -4, 4, 1, 1, -8, 6, 15, -10, -6, -9, 12, -11, -2, 8, -15, 8, 12, 0, 0]:5586.2.a.d:[-1, -1, -1, 0, -5, 4, -2, -1, 6, -3, 1, 6, -6, -4, 6, -3, -9, -10, 10, -16, 6, 7, 9, 8, 3, 10, 8, -13, -20, -10]:[-1, -1, -1, 0, -5, 4, -2, -1, 6, -3, 1, 6, -6, -4, 6, -3, -9, -10, 10, -16, 6, 7, 9, 8, 3, 10, 8, -13, -20, -10]
5:5904.2.a.b:[0, 0, -3, -2, -6, -1, -3, -5, -6, 0, 1, 2, 1, -8, -12, -6, -9, -10, 13, 15, -7, 4, 3, -15, 2, -12, 13, -15, 2, 6]:[0, 0, -3, -2, -6, -1, -3, -5, -6, 0, 1, 2, 1, -8, -12, -6, -9, -10, 13, 15, -7, 4, 3, -15, 2, -12, 13, -15, 2, 6]:5904.2.a.o:[0, 0, 2, -2, 4, 4, 2, 0, 4, 0, -4, 2, 1, 12, -2, 4, -4, 10, 8, -10, -2, 14, -12, -10, -18, -12, -12, 20, 12, -14]:[0, 0, 2, -2, 4, 4, 2, 0, 4, 0, -4, 2, 1, 12, -2, 4, -4, 10, 8, -10, -2, 14, -12, -10, -18, -12, -12, 20, 12, -14]
5:6864.2.a.a:[0, -1, -3, -5, 1, 1, 0, -2, -3, -3, -8, -10, -3, -5, -12, -6, 9, -13, -5, -6, -7, 10, -6, 0, -10, -6, 19, 3, -16, -15]:[0, -1, -3, -5, 1, 1, 0, -2, -3, -3, -8, -10, -3, -5, -12, -6, 9, -13, -5, -6, -7, 10, -6, 0, -10, -6, 19, 3, -16, -15]:6864.2.a.bf:[0, -2, 4, 0, 2, 2, 2, -2, 6, 4, 2, 2, 4, 0, 16, 6, 8, 0, 0, 4, 14, -4, 8, -20, 20, -12, 12, -2, 28, -16]:[0, 1, 4, 0, 1, 1, -40, -40, -32, 4, -40, -40, 4, 0, 64, -32, 16, -164, 0, -160, 8, -160, 16, 100, 100, 36, -128, -40, 196, -100]
5:7014.2.a.g:[-1, 1, -4, -1, -4, -2, -6, -4, -6, -6, 0, 8, -2, -10, -8, -6, -2, -2, -10, -6, -8, -8, 6, 14, -2, 12, -6, -4, 12, -16]:[-1, 1, -4, -1, -4, -2, -6, -4, -6, -6, 0, 8, -2, -10, -8, -6, -2, -2, -10, -6, -8, -8, 6, 14, -2, 12, -6, -4, 12, -16]:7014.2.a.k:[-1, 1, 1, -1, 6, -2, 4, -4, -6, 9, -5, 3, 8, -10, 2, -6, 8, 13, 10, 14, 7, 17, -14, -1, -2, 17, -16, -4, 17, -1]:[-1, 1, 1, -1, 6, -2, 4, -4, -6, 9, -5, 3, 8, -10, 2, -6, 8, 13, 10, 14, 7, 17, -14, -1, -2, 17, -16, -4, 17, -1]
5:7084.2.a.a:[0, -3, -4, 1, -1, -3, -6, -2, 1, 3, -7, -2, 5, -6, 1, -8, 4, -8, -14, -3, -13, 0, -12, 2, -8, -6, -8, -8, -8, -2]:[0, -3, -4, 1, -1, -3, -6, -2, 1, 3, -7, -2, 5, -6, 1, -8, 4, -8, -14, -3, -13, 0, -12, 2, -8, -6, -8, -8, -8, -2]:7084.2.a.j:[0, 2, 1, 1, -1, 2, 4, -2, 1, 8, -2, -2, -5, 9, 6, 12, -6, 12, 16, 7, -13, 15, -2, -3, 2, -1, 7, -3, 7, -2]:[0, 2, 1, 1, -1, 2, 4, -2, 1, 8, -2, -2, -5, 9, 6, 12, -6, 12, 16, 7, -13, 15, -2, -3, 2, -1, 7, -3, 7, -2]
